Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
12-16	grynaeus_1533_v1_1_0248.png	1000	1485	57	648	601	103
2-4	grynaeus_1533_v1_1_0035.png	1000	1485	242	459	608	91
10-110	grynaeus_1533_v1_1_0203.png	1000	1485	293	793	602	86
1-43	grynaeus_1533_v1_1_0030.png	1000	1485	120	1042	598	66
8-21	grynaeus_1533_v1_1_0127.png	1000	1485	279	873	602	68
11-22	grynaeus_1533_v1_1_0218.png	1000	1485	65	707	602	90
1-4	grynaeus_1533_v1_1_0017.png	1000	1485	243	202	458	187
10-13	grynaeus_1533_v1_1_0150.png	1000	1485	69	880	419	93
12-14	grynaeus_1533_v1_1_0247.png	1000	1485	309	396	594	67
9-8	grynaeus_1533_v1_1_0132.png	1000	1485	64	332	617	145
7-27	grynaeus_1533_v1_1_0111.png	1000	1485	292	634	611	139
11-10	grynaeus_1533_v1_1_0214.png	1000	1485	58	377	601	71
3-35	grynaeus_1533_v1_1_0057.png	1000	1485	256	444	611	95
5-2	grynaeus_1533_v1_1_0069.png	1000	1485	256	597	610	115
1-44	grynaeus_1533_v1_1_0031.png	1000	1485	242	354	611	65
1-37	grynaeus_1533_v1_1_0029.png	1000	1485	226	221	613	62
10-85	grynaeus_1533_v1_1_0188.png	1000	1485	46	734	290	75
8-16	grynaeus_1533_v1_1_0125.png	1000	1485	300	296	603	91
12-2	grynaeus_1533_v1_1_0233.png	1000	1485	286	1046	604	58
6-26	grynaeus_1533_v1_1_0095.png	1000	1485	270	661	607	87
6-13	grynaeus_1533_v1_1_0087.png	1000	1485	290	878	425	62
2-1	grynaeus_1533_v1_1_0034.png	1000	1485	96	443	613	125
4-2	grynaeus_1533_v1_1_0060.png	1000	1485	99	250	612	64
10-90	grynaeus_1533_v1_1_0190.png	1000	1485	54	1067	298	73
1-19	grynaeus_1533_v1_1_0022.png	1000	1485	115	563	606	62
3-7_2	grynaeus_1533_v1_1_0045.png	1000	1485	252	140	609	121
13-15	grynaeus_1533_v1_1_0263.png	1000	1485	312	364	594	65
10-39	grynaeus_1533_v1_1_0165.png	1000	1485	279	507	612	100
9-21	grynaeus_1533_v1_1_0139.png	1000	1485	283	136	175	120
