Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
heath-diag-0581	heath_1908_v3_1_0062.jpg	3817	5650	1993	3060	1064	872
heath-diag-0560	heath_1908_v3_1_0033.jpg	3817	5650	2457	2220	976	504
heath-diag-0619	heath_1908_v3_1_0132.jpg	3817	5650	852	1792	1840	704
heath-diag-0835	heath_1908_v3_1_0525.jpg	3817	5650	2515	852	894	750
heath-diag-0585	heath_1908_v3_1_0069.jpg	3817	5650	2153	2548	1240	760
heath-diag-0659	heath_1908_v3_1_0216.jpg	3817	5650	1108	2420	1440	1320
heath-diag-0710	heath_1908_v3_1_0310.jpg	3817	5650	2001	1412	1152	1088
heath-diag-0600	heath_1908_v3_1_0096.jpg	3817	5650	1864	3714	1216	736
heath-diag-0796	heath_1908_v3_1_0444.jpg	3817	5650	1080	2964	1328	704
heath-diag-0678	heath_1908_v3_1_0261.jpg	3817	5650	2649	3116	704	896
heath-diag-0736	heath_1908_v3_1_0333.jpg	3817	5650	2545	2388	816	720
heath-diag-0785	heath_1908_v3_1_0415.jpg	3817	5650	2701	4102	756	804
heath-diag-0726	heath_1908_v3_1_0320.jpg	3817	5650	1857	2154	1232	840
heath-diag-0577	heath_1908_v3_1_0058.jpg	3817	5650	2361	3906	712	760
heath-diag-0750	heath_1908_v3_1_0346.jpg	3817	5650	1897	3154	1264	960
heath-diag-0693	heath_1908_v3_1_0293.jpg	3817	5650	2317	3348	1008	564
heath-diag-0764	heath_1908_v3_1_0372.jpg	3817	5650	564	3288	2532	1500
heath-diag-0616	heath_1908_v3_1_0123.jpg	3817	5650	2601	3104	776	928
heath-diag-0732	heath_1908_v3_1_0326.jpg	3817	5650	2265	3666	864	768
heath-diag-0660	heath_1908_v3_1_0219.jpg	3817	5650	1296	3234	1416	1336
heath-diag-0686	heath_1908_v3_1_0288.jpg	3817	5650	1996	2604	1144	928
heath-diag-0630	heath_1908_v3_1_0155.jpg	3817	5650	2345	1040	1040	768
heath-diag-0676	heath_1908_v3_1_0253.jpg	3817	5650	2521	2516	872	1104
heath-diag-0602	heath_1908_v3_1_0100.jpg	3817	5650	2265	856	824	192
heath-diag-0711	heath_1908_v3_1_0311.jpg	3817	5650	2201	2356	1160	672
heath-diag-0592	heath_1908_v3_1_0080.jpg	3817	5650	2545	3946	582	762
heath-diag-0699	heath_1908_v3_1_0298.jpg	3817	5650	2225	3832	888	612
heath-diag-0713	heath_1908_v3_1_0312.jpg	3817	5650	2065	752	1040	744
heath-diag-0794	heath_1908_v3_1_0436.jpg	3817	5650	612	1740	2280	2196
heath-diag-0816	heath_1908_v3_1_0483.jpg	3817	5650	1112	3060	1864	944
heath-diag-0748	heath_1908_v3_1_0345.jpg	3817	5650	2089	3266	1272	1368
heath-diag-0775	heath_1908_v3_1_0390.jpg	3817	5650	785	3482	2024	976
heath-diag-0691	heath_1908_v3_1_0291.jpg	3817	5650	2291	822	1086	756
heath-diag-0652	heath_1908_v3_1_0192.jpg	3817	5650	1963	4000	1182	810
heath-diag-0767	heath_1908_v3_1_0376.jpg	3817	5650	888	2560	1816	704
heath-diag-0790	heath_1908_v3_1_0430.jpg	3817	5650	1921	1864	1152	792
heath-diag-0586	heath_1908_v3_1_0071.jpg	3817	5650	2721	2408	656	792
heath-diag-0559	heath_1908_v3_1_0031.jpg	3817	5650	1350	3084	1476	348
heath-diag-0793	heath_1908_v3_1_0435.jpg	3817	5650	2365	906	1056	906
heath-diag-0561	heath_1908_v3_1_0035.jpg	3817	5650	1264	2904	1584	372
heath-diag-0684	heath_1908_v3_1_0286.jpg	3817	5650	2289	2988	848	576
heath-diag-0707	heath_1908_v3_1_0307.jpg	3817	5650	2561	2890	824	808
heath-diag-0615	heath_1908_v3_1_0122.jpg	3817	5650	2569	1096	512	928
heath-diag-0716	heath_1908_v3_1_0313.jpg	3817	5650	1112	1528	1864	944
heath-diag-0566	heath_1908_v3_1_0043.jpg	3817	5650	2753	864	640	544
heath-diag-0595	heath_1908_v3_1_0086.jpg	3817	5650	1760	4306	1328	528
heath-diag-0692	heath_1908_v3_1_0293.jpg	3817	5650	2357	1314	1044	1056
heath-diag-0809	heath_1908_v3_1_0464.jpg	3817	5650	2065	3850	1000	976
heath-diag-0675	heath_1908_v3_1_0251.jpg	3817	5650	1252	3762	1528	880
heath-diag-0683	heath_1908_v3_1_0285.jpg	3817	5650	2593	2236	752	912
heath-diag-0759	heath_1908_v3_1_0359.jpg	3817	5650	984	1368	2028	1272
heath-diag-0690	heath_1908_v3_1_0290.jpg	3817	5650	2129	2402	976	744
heath-diag-0792	heath_1908_v3_1_0433.jpg	3817	5650	2433	3650	976	1008
heath-diag-0751	heath_1908_v3_1_0347.jpg	3817	5650	637	2506	2688	708
heath-diag-0749	heath_1908_v3_1_0346.jpg	3817	5650	2329	816	808	888
heath-diag-0647	heath_1908_v3_1_0183.jpg	3817	5650	2281	4650	968	256
heath-diag-0798	heath_1908_v3_1_0451.jpg	3817	5650	2289	2128	1088	1544
heath-diag-0607	heath_1908_v3_1_0106.jpg	3817	5650	808	2500	1944	792
heath-diag-0766	heath_1908_v3_1_0374.jpg	3817	5650	1020	2484	1500	1692
heath-diag-0720	heath_1908_v3_1_0317.jpg	3817	5650	1381	864	1352	1112
heath-diag-0718	heath_1908_v3_1_0314.jpg	3817	5650	1809	3746	1328	1240
heath-diag-0568	heath_1908_v3_1_0045.jpg	3817	5650	1184	4074	1808	528
heath-diag-0832	heath_1908_v3_1_0523.jpg	3817	5650	933	2410	2248	832
heath-diag-0777	heath_1908_v3_1_0397.jpg	3817	5650	884	2644	2296	1168
heath-diag-0806	heath_1908_v3_1_0459.jpg	3817	5650	2221	3856	1158	846
heath-diag-0771	heath_1908_v3_1_0387.jpg	3817	5650	2569	2960	848	856
heath-diag-0596	heath_1908_v3_1_0089.jpg	3817	5650	1308	3402	1416	544
heath-diag-0687	heath_1908_v3_1_0289.jpg	3817	5650	2601	2096	744	896
heath-diag-0831	heath_1908_v3_1_0523.jpg	3817	5650	2433	784	984	1040
heath-diag-0807	heath_1908_v3_1_0461.jpg	3817	5650	2385	896	1088	208
heath-diag-0694	heath_1908_v3_1_0294.jpg	3817	5650	2295	3096	804	726
heath-diag-0811	heath_1908_v3_1_0469.jpg	3817	5650	2105	996	1320	1368
