Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
cod87-diag-0355	bern_87_017v.jpg	3064	4085	2586	2408	129	141
cod87-diag-0073	bern_87_005r.jpg	3064	4085	1480	1397	231	222
cod87-diag-0356	bern_87_017v.jpg	3064	4085	1386	2558	306	303
cod87-diag-0130	bern_87_006r.jpg	3064	4085	2012	932	460	164
cod87-diag-0165	bern_87_006v.jpg	3064	4085	1132	3049	232	208
cod87-diag-0026	bern_87_003r.jpg	3064	4085	1705	1955	234	150
cod87-diag-0158	bern_87_006v.jpg	3064	4085	1644	1692	168	152
cod87-diag-0011	bern_87_003r.jpg	3064	4085	1868	1696	70	72
cod87-diag-0296	bern_87_017r.jpg	3064	4085	1931	1386	520	330
cod87-diag-0003	bern_87_002r.jpg	3064	4085	1177	2064	312	272
cod87-diag-0314	bern_87_017r.jpg	3064	4085	1884	2897	90	81
cod87-diag-0222	bern_87_011r.jpg	3064	4085	1244	820	332	264
cod87-diag-0277	bern_87_017r.jpg	3064	4085	502	550	106	92
cod87-diag-0168	bern_87_006v.jpg	3064	4085	2636	3321	240	224
cod87-diag-0032	bern_87_003r.jpg	3064	4085	867	2179	250	120
cod87-diag-0233	bern_87_012r.jpg	3064	4085	1782	1248	352	324
cod87-diag-0265	bern_87_015v.jpg	3064	4085	1946	740	948	468
cod87-diag-0253	bern_87_013v.jpg	3064	4085	1518	222	321	504
cod87-diag-0328	bern_87_017v.jpg	3064	4085	2341	1221	186	159
cod87-diag-0024	bern_87_003r.jpg	3064	4085	677	1979	102	88
cod87-diag-0194	bern_87_008v.jpg	3064	4085	2396	2598	172	144
cod87-diag-0038	bern_87_003r.jpg	3064	4085	614	2340	195	99
cod87-diag-0347	bern_87_017v.jpg	3064	4085	1941	2069	150	108
cod87-diag-0209	bern_87_010r.jpg	3064	4085	1278	1380	312	168
cod87-diag-0261	bern_87_013v.jpg	3064	4085	2528	2195	404	168
cod87-diag-0190	bern_87_007v.jpg	3064	4085	2156	1184	736	612
cod87-diag-0055	bern_87_003r.jpg	3064	4085	1260	2594	138	132
cod87-diag-0267	bern_87_015v.jpg	3064	4085	1532	2625	1408	972
cod87-diag-0021	bern_87_003r.jpg	3064	4085	1319	1889	78	102
cod87-diag-0117	bern_87_005v.jpg	3064	4085	2411	2451	544	228
cod87-diag-0076	bern_87_005r.jpg	3064	4085	814	1712	234	120
cod87-diag-0138	bern_87_006r.jpg	3064	4085	668	1828	372	176
cod87-diag-0007	bern_87_003r.jpg	3064	4085	1464	1631	86	98
cod87-diag-0311	bern_87_017r.jpg	3064	4085	2286	2666	147	156
cod87-diag-0045	bern_87_003r.jpg	3064	4085	500	2478	168	75
cod87-diag-0238	bern_87_012v.jpg	3064	4085	1932	460	224	140
cod87-diag-0047	bern_87_003r.jpg	3064	4085	1424	2448	168	120
cod87-diag-0334	bern_87_017v.jpg	3064	4085	2536	1422	129	156
cod87-diag-0018	bern_87_003r.jpg	3064	4085	1207	1839	100	80
cod87-diag-0245	bern_87_012v.jpg	3064	4085	968	2996	380	136
cod87-diag-0101	bern_87_005v.jpg	3064	4085	1443	722	186	180
cod87-diag-0331	bern_87_017v.jpg	3064	4085	1816	1290	132	123
cod87-diag-0091	bern_87_005r.jpg	3064	4085	500	2393	117	108
cod87-diag-0081	bern_87_005r.jpg	3064	4085	584	1973	213	189
cod87-diag-0142	bern_87_006r.jpg	3064	4085	1696	2188	344	168
cod87-diag-0318	bern_87_017r.jpg	3064	4085	2340	3188	141	141
cod87-diag-0221	bern_87_010v.jpg	3064	4085	1898	3062	428	204
cod87-diag-0141	bern_87_006r.jpg	3064	4085	2228	2060	352	180
cod87-diag-0205	bern_87_009v.jpg	3064	4085	1708	2985	364	376
cod87-diag-0107	bern_87_005v.jpg	3064	4085	1932	1058	231	207
cod87-diag-0020	bern_87_003r.jpg	3064	4085	591	1901	128	100
cod87-diag-0071	bern_87_005r.jpg	3064	4085	1969	1199	210	159
cod87-diag-0010	bern_87_003r.jpg	3064	4085	1250	1690	152	80
cod87-diag-0161	bern_87_006v.jpg	3064	4085	2596	2449	240	236
cod87-diag-0110	bern_87_005v.jpg	3064	4085	2697	1298	147	147
cod87-diag-0134	bern_87_006r.jpg	3064	4085	1504	1356	276	140
cod87-diag-0206	bern_87_009v.jpg	3064	4085	1272	3213	420	256
cod87-diag-0326	bern_87_017v.jpg	3064	4085	2602	999	213	207
cod87-diag-0338	bern_87_017v.jpg	3064	4085	1753	1638	225	111
cod87-diag-0291	bern_87_017r.jpg	3064	4085	1174	1293	184	60
cod87-diag-0302	bern_87_017r.jpg	3064	4085	2088	2092	108	108
cod87-diag-0242	bern_87_012v.jpg	3064	4085	1056	2696	212	148
cod87-diag-0228	bern_87_011v.jpg	3064	4085	1844	1008	260	252
cod87-diag-0075	bern_87_005r.jpg	3064	4085	1567	1607	186	123
