Temp ID	Image Path	Image Width	Image Height	X Offset	Y Offset	X Width	Y Height
heiberg-diag-0213	heiberg_1884_v2_1_0270.jpg	2430	3840	624	642	1182	480
heiberg-diag-0219	heiberg_1884_v2_1_0280.jpg	850	1113	136	500	46	114
heiberg-diag-0214	heiberg_1884_v2_1_0272.jpg	850	1113	146	260	172	164
heiberg-diag-0195	heiberg_1884_v2_1_0238.jpg	2430	3840	136	1856	632	708
heiberg-diag-0152	heiberg_1884_v2_1_0102.jpg	2430	3840	90	378	1098	612
heiberg-diag-0235	heiberg_1884_v2_1_0316.jpg	2430	3840	156	1416	1098	954
heiberg-diag-0141	heiberg_1884_v2_1_0070.jpg	2430	3840	162	1218	834	204
heiberg-diag-0221	heiberg_1884_v2_1_0284.jpg	2430	3840	822	2340	798	468
heiberg-diag-0167	heiberg_1884_v2_1_0144.jpg	850	1113	156	144	252	200
heiberg-diag-0249	heiberg_1884_v2_1_0354.jpg	850	1113	154	472	252	168
heiberg-diag-0181	heiberg_1884_v2_1_0189.jpg	2430	3840	450	1770	1602	864
heiberg-diag-0132	heiberg_1884_v2_1_0050.jpg	2430	3840	150	1464	1170	360
heiberg-diag-0194	heiberg_1884_v2_1_0236.jpg	2430	3840	156	942	786	492
heiberg-diag-0228	heiberg_1884_v2_1_0296.jpg	2430	3840	168	1014	858	630
heiberg-diag-0169	heiberg_1884_v2_1_0150.jpg	850	1113	286	370	280	88
heiberg-diag-0239	heiberg_1884_v2_1_0326.jpg	2430	3840	144	1968	924	870
heiberg-diag-0285	heiberg_1884_v2_1_0426.jpg	850	1113	142	268	194	108
heiberg-diag-0200	heiberg_1884_v2_1_0246.jpg	2430	3840	648	2196	1158	474
heiberg-diag-0220	heiberg_1884_v2_1_0282.jpg	2430	3840	162	486	630	786
heiberg-diag-0198	heiberg_1884_v2_1_0244.jpg	2430	3840	162	1464	612	666
heiberg-diag-0204	heiberg_1884_v2_1_0252.jpg	2430	3840	588	1248	1290	522
heiberg-diag-0253	heiberg_1884_v2_1_0362.jpg	2430	3840	144	2616	750	486
heiberg-diag-0233	heiberg_1884_v2_1_0310.jpg	2430	3840	402	1302	1596	870
heiberg-diag-0286	heiberg_1884_v2_1_0426.jpg	850	1113	140	690	88	164
heiberg-diag-0215	heiberg_1884_v2_1_0274.jpg	2430	3840	156	708	810	336
heiberg-diag-0227	heiberg_1884_v2_1_0294.jpg	2430	3840	168	2328	804	474
heiberg-diag-0217	heiberg_1884_v2_1_0276.jpg	2430	3840	156	2148	810	564
heiberg-diag-0263	heiberg_1884_v2_1_0378.jpg	2430	3840	102	1104	744	462
heiberg-diag-0274	heiberg_1884_v2_1_0410.jpg	850	1113	142	328	288	82
heiberg-diag-0257	heiberg_1884_v2_1_0368.jpg	2430	3840	138	1362	1050	498
heiberg-diag-0284	heiberg_1884_v2_1_0424.jpg	850	1113	150	686	166	94
heiberg-diag-0288	heiberg_1884_v2_1_0430.jpg	2430	3840	144	444	1014	486
heiberg-diag-0218	heiberg_1884_v2_1_0278.jpg	850	1113	142	542	160	96
heiberg-diag-0229	heiberg_1884_v2_1_0298.jpg	2430	3840	546	1668	1272	462
heiberg-diag-0175	heiberg_1884_v2_1_0170.jpg	850	1113	144	372	98	108
heiberg-diag-0144	heiberg_1884_v2_1_0080.jpg	2430	3840	168	654	900	378
heiberg-diag-0266	heiberg_1884_v2_1_0386.jpg	850	1113	150	318	254	170
heiberg-diag-0136	heiberg_1884_v2_1_0060.jpg	2430	3840	168	738	918	234
heiberg-diag-0133	heiberg_1884_v2_1_0054.jpg	2430	3840	168	348	882	1020
heiberg-diag-0140	heiberg_1884_v2_1_0068.jpg	2430	3840	144	360	798	510
heiberg-diag-0135	heiberg_1884_v2_1_0058.jpg	2430	3840	342	1764	846	246
heiberg-diag-0191	heiberg_1884_v2_1_0228.jpg	2430	3840	138	2454	630	522
heiberg-diag-0126	heiberg_1884_v2_1_0036.jpg	2430	3840	162	510	1140	360
heiberg-diag-0147	heiberg_1884_v2_1_0086.jpg	2430	3840	150	2298	990	390
heiberg-diag-0148	heiberg_1884_v2_1_0088.jpg	2430	3840	402	2292	1590	438
heiberg-diag-0180	heiberg_1884_v2_1_0188.jpg	2430	3840	174	312	738	480
heiberg-diag-0251	heiberg_1884_v2_1_0360.jpg	2430	3840	150	2136	642	360
heiberg-diag-0173	heiberg_1884_v2_1_0168.jpg	2430	3840	138	612	648	720
heiberg-diag-0240	heiberg_1884_v2_1_0330.jpg	850	1113	306	664	214	124
heiberg-diag-0265	heiberg_1884_v2_1_0381.jpg	850	1113	256	654	366	164
heiberg-diag-0295	heiberg_1884_v2_1_0450.jpg	2430	3840	138	852	792	636
heiberg-diag-0289	heiberg_1884_v2_1_0430.jpg	2430	3840	912	2400	540	210
heiberg-diag-0193	heiberg_1884_v2_1_0234.jpg	2430	3840	180	648	1284	336
heiberg-diag-0157	heiberg_1884_v2_1_0120.jpg	850	1113	136	268	202	184
heiberg-diag-0168	heiberg_1884_v2_1_0146.jpg	850	1113	218	446	406	146
heiberg-diag-0170	heiberg_1884_v2_1_0152.jpg	850	1113	302	556	244	126
heiberg-diag-0176	heiberg_1884_v2_1_0174.jpg	2430	3840	192	618	894	672
heiberg-diag-0232	heiberg_1884_v2_1_0308.jpg	2430	3840	480	666	1554	900
heiberg-diag-0163	heiberg_1884_v2_1_0136.jpg	2430	3840	174	564	960	1044
heiberg-diag-0278	heiberg_1884_v2_1_0420.jpg	850	1113	254	316	316	62
heiberg-diag-0165	heiberg_1884_v2_1_0138.jpg	2430	3840	108	1398	846	558
heiberg-diag-0203	heiberg_1884_v2_1_0250.jpg	2430	3840	174	1614	864	564
heiberg-diag-0252	heiberg_1884_v2_1_0362.jpg	2430	3840	150	912	594	498
heiberg-diag-0222	heiberg_1884_v2_1_0286.jpg	850	1113	164	512	192	168
heiberg-diag-0293	heiberg_1884_v2_1_0436.jpg	2430	3840	150	1776	2130	534
heiberg-diag-0172	heiberg_1884_v2_1_0160.jpg	850	1113	160	142	210	160
heiberg-diag-0183	heiberg_1884_v2_1_0198.jpg	2430	3840	168	1386	552	738
heiberg-diag-0151	heiberg_1884_v2_1_0098.jpg	2430	3840	126	222	702	570
heiberg-diag-0182	heiberg_1884_v2_1_0196.jpg	850	1113	218	228	386	244
heiberg-diag-0134	heiberg_1884_v2_1_0056.jpg	850	1113	152	458	222	246
heiberg-diag-0299	heiberg_1884_v2_1_0460.jpg	2430	3840	402	2076	1602	162
heiberg-diag-0260	heiberg_1884_v2_1_0374.jpg	2430	3840	144	522	642	366
heiberg-diag-0241	heiberg_1884_v2_1_0332.jpg	2430	3840	150	1992	1320	540
heiberg-diag-0259	heiberg_1884_v2_1_0372.jpg	850	1113	138	180	198	98
heiberg-diag-0234	heiberg_1884_v2_1_0314.jpg	2430	3840	126	996	990	900
heiberg-diag-0130	heiberg_1884_v2_1_0046.jpg	2430	3840	156	372	1002	330
heiberg-diag-0298	heiberg_1884_v2_1_0460.jpg	2430	3840	162	414	744	666
heiberg-diag-0166	heiberg_1884_v2_1_0140.jpg	850	1113	156	260	212	212
heiberg-diag-0188	heiberg_1884_v2_1_0220.jpg	2430	3840	168	1008	468	582
heiberg-diag-0207	heiberg_1884_v2_1_0258.jpg	2430	3840	126	756	336	1458
heiberg-diag-0201	heiberg_1884_v2_1_0248.jpg	2430	3840	150	1344	1122	504
heiberg-diag-0231	heiberg_1884_v2_1_0304.jpg	2430	3840	168	2064	1188	822
heiberg-diag-0171	heiberg_1884_v2_1_0156.jpg	850	1113	298	196	234	144
heiberg-diag-0196	heiberg_1884_v2_1_0240.jpg	850	1113	153	624	157	200
heiberg-diag-0282	heiberg_1884_v2_1_0422.jpg	850	1113	314	864	200	56
heiberg-diag-0208	heiberg_1884_v2_1_0260.jpg	850	1113	150	468	106	234
heiberg-diag-0216	heiberg_1884_v2_1_0276.jpg	2430	3840	168	504	654	408
heiberg-diag-0256	heiberg_1884_v2_1_0366.jpg	2430	3840	348	2370	1680	378
heiberg-diag-0131	heiberg_1884_v2_1_0048.jpg	850	1113	147	428	154	131
heiberg-diag-0150	heiberg_1884_v2_1_0096.jpg	2430	3840	144	228	894	546
heiberg-diag-0276	heiberg_1884_v2_1_0416.jpg	850	1113	286	696	296	124
heiberg-diag-0264	heiberg_1884_v2_1_0380.jpg	2430	3840	138	864	906	702
heiberg-diag-0128	heiberg_1884_v2_1_0040.jpg	2430	3840	132	936	1050	858
heiberg-diag-0185	heiberg_1884_v2_1_0204.jpg	2430	3840	174	318	678	570
heiberg-diag-0242	heiberg_1884_v2_1_0336.jpg	2430	3840	264	2148	1764	918
heiberg-diag-0127	heiberg_1884_v2_1_0038.jpg	2430	3840	144	978	1098	594
heiberg-diag-0245	heiberg_1884_v2_1_0342.jpg	850	1113	168	646	160	118
heiberg-diag-0238	heiberg_1884_v2_1_0324.jpg	2430	3840	132	432	1344	1068
heiberg-diag-0250	heiberg_1884_v2_1_0357.jpg	850	1113	268	234	342	198
heiberg-diag-0179	heiberg_1884_v2_1_0184.jpg	2430	3840	168	1614	1008	654
heiberg-diag-0205	heiberg_1884_v2_1_0254.jpg	2430	3840	186	492	1026	504
heiberg-diag-0283	heiberg_1884_v2_1_0424.jpg	850	1113	282	430	268	62
heiberg-diag-0164	heiberg_1884_v2_1_0136.jpg	2430	3840	186	2454	798	666
heiberg-diag-0247	heiberg_1884_v2_1_0346.jpg	2430	3840	414	1344	1572	492
heiberg-diag-0162	heiberg_1884_v2_1_0134.jpg	2430	3840	174	492	918	792
heiberg-diag-0290	heiberg_1884_v2_1_0432.jpg	2430	3840	138	924	570	186
heiberg-diag-0246	heiberg_1884_v2_1_0344.jpg	2430	3840	150	1452	750	432
heiberg-diag-0294	heiberg_1884_v2_1_0448.jpg	2430	3840	450	816	1512	780
heiberg-diag-0262	heiberg_1884_v2_1_0376.jpg	2430	3840	138	1470	648	360
heiberg-diag-0189	heiberg_1884_v2_1_0222.jpg	2430	3840	186	2130	870	558
heiberg-diag-0149	heiberg_1884_v2_1_0092.jpg	2430	3840	150	372	1272	492
heiberg-diag-0237	heiberg_1884_v2_1_0320.jpg	850	1113	164	140	308	230
heiberg-diag-0210	heiberg_1884_v2_1_0264.jpg	2430	3840	144	1494	486	690
heiberg-diag-0255	heiberg_1884_v2_1_0366.jpg	2430	3840	150	534	1218	366
heiberg-diag-0156	heiberg_1884_v2_1_0116.jpg	2430	3840	192	1404	780	714
heiberg-diag-0177	heiberg_1884_v2_1_0178.jpg	850	1113	162	202	168	140
heiberg-diag-0292	heiberg_1884_v2_1_0436.jpg	2430	3840	138	990	702	390
heiberg-diag-0137	heiberg_1884_v2_1_0062.jpg	2430	3840	156	996	1422	474
heiberg-diag-0155	heiberg_1884_v2_1_0114.jpg	850	1113	155	147	238	180
heiberg-diag-0223	heiberg_1884_v2_1_0288.jpg	850	1113	162	584	216	108
heiberg-diag-0268	heiberg_1884_v2_1_0390.jpg	850	1113	142	728	286	136
heiberg-diag-0138	heiberg_1884_v2_1_0064.jpg	2430	3840	474	2106	1500	576
heiberg-diag-0143	heiberg_1884_v2_1_0074.jpg	2430	3840	144	726	996	474
heiberg-diag-0296	heiberg_1884_v2_1_0450.jpg	2430	3840	864	2322	666	222
